return_id,order_id,seller_id,customer_id,asin,program_type,market,claim_type,category,return_date,resolution_date,resolution_time_days,handling_time_minutes,refund_amount,tracking_status,buyer_seller_comm_flag,agent_code,fraud_probability,fraud_flag,fraud_reason,status
1,1,31,2547,ASIN000053,SAFE-T,EU,DNOTR,Books,2023-09-26,2023-10-05,9,4,82.38,Delivered,False,AG056,0.6650826580750869,1,DNOTR | HighSellerRefundRate,Resolved
137,630,279,3219,ASIN001981,OTC,EU,Damaged,Electronics,2023-08-10,2023-08-13,3,8,9.3,Returned,True,AG017,0.3306756235145961,0,MinorIssue | Electronics,Resolved
138,634,961,2330,ASIN001630,OTC,NAM,MattDiff,Misc,2024-04-05,2024-04-07,2,7,58.28,Delivered,True,AG027,0.3790724431419557,0,MinorIssue | NonReturnableCat,Pending
139,657,236,2855,ASIN001228,SAFE-T,EU,MattDiff,Beauty,2024-01-30,2024-02-03,4,3,90.29,Delivered,True,AG045,0.3689110527519616,0,MinorIssue | NonReturnableCat,Resolved
140,658,291,1579,ASIN001464,OTC,NAM,Not As Described,Beauty,2023-09-21,2023-09-23,2,5,0.0,Delivered,True,AG024,0.2557366959555232,0,MinorIssue | NonReturnableCat,Resolved
141,662,183,2934,ASIN000107,OTC,EU,Not As Described,Beauty,2023-12-23,2023-12-28,5,9,7.04,Delivered,True,AG053,0.37511729334184,0,MinorIssue | NonReturnableCat,Resolved
142,669,615,947,ASIN001498,OTC,EU,RNOTR,Electronics,2024-07-30,2024-08-07,8,7,21.71,Returned,False,AG062,0.5703509521509712,1,RNOTR | Electronics,Escalated
143,671,74,4234,ASIN001076,SAFE-T,EU,MattDiff,Books,2023-08-31,2023-09-03,3,2,16.34,Delivered,True,AG076,0.16268663946148776,0,MinorIssue | HighSellerRefundRate,Resolved
144,678,22,1109,ASIN000459,OP,NAM,Damaged,Apparel,2024-02-03,2024-02-06,3,16,101.24,Delivered,True,AG080,0.2682219890206121,0,MinorIssue | HighSellerRefundRate,Resolved
145,681,863,4955,ASIN000868,OTC,NAM,Damaged,Electronics,2024-05-18,2024-05-20,2,8,24.02,Delivered,True,AG043,0.33627032812258456,0,MinorIssue | Electronics,Resolved
146,684,981,2267,ASIN000943,OTC,NAM,RNOTR,Electronics,2023-10-10,2023-10-15,5,7,29.52,Returned,False,AG062,0.4382766725034947,0,RNOTR | Electronics,Pending
147,690,88,43,ASIN001826,SAFE-T,EU,MattDiff,Electronics,2024-01-28,2024-01-30,2,4,18.77,Delivered,True,AG048,0.337458133295844,0,MinorIssue | Electronics,Resolved
148,698,759,4626,ASIN000081,SAFE-T,EU,DNOTR,Home & Kitchen,2024-08-17,2024-08-25,8,4,24.16,Delivered,True,AG013,0.551953865506209,1,DNOTR | HighSellerRefundRate,Resolved
149,699,270,3369,ASIN001604,SAFE-T,NAM,MattDiff,Home & Kitchen,2024-07-12,2024-07-15,3,4,6.34,Lost,True,AG078,0.15497156818938368,0,MinorIssue | HighSellerRefundRate,Resolved
150,704,10,513,ASIN001620,OTC,EU,MattDiff,Electronics,2024-04-23,2024-04-26,3,8,21.01,Delivered,True,AG072,0.315418884853574,0,MinorIssue | Electronics,Resolved
151,724,993,2595,ASIN000876,SAFE-T,NAM,Damaged,Apparel,2024-02-26,2024-02-29,3,4,9.92,Delivered,True,AG012,0.16071879055278135,0,MinorIssue | HighSellerRefundRate,Resolved
152,735,312,3668,ASIN001770,OTC,NAM,Damaged,Electronics,2023-03-29,2023-03-31,2,8,53.42,Lost,True,AG062,0.4655431961419599,0,MinorIssue | Electronics,Resolved
153,737,663,3546,ASIN000458,SAFE-T,EU,Damaged,Home & Kitchen,2024-06-04,2024-06-06,2,3,22.67,Returned,True,AG035,0.15109159229666946,0,MinorIssue | HighSellerRefundRate,Resolved
154,743,299,2038,ASIN000712,OTC,EU,Wrong Item,Electronics,2024-04-11,2024-04-17,6,7,66.58,Delivered,True,AG063,0.4390988379335695,0,WrongItem | Electronics,Pending
155,758,169,1834,ASIN000944,OTC,NAM,MattDiff,Beauty,2023-05-25,2023-05-28,3,7,4.25,Delivered,False,AG063,0.48166328999632774,0,MinorIssue | NonReturnableCat,Resolved
156,760,308,3635,ASIN000591,OTC,NAM,Wrong Item,Toys,2023-02-01,2023-02-07,6,6,42.5,Delivered,True,AG067,0.3091662027702739,0,WrongItem | HighSellerRefundRate,Resolved
157,762,185,569,ASIN001163,OTC,NAM,Damaged,Home & Kitchen,2023-11-16,2023-11-20,4,8,5.59,Delivered,True,AG063,0.17979915900227675,0,MinorIssue | HighSellerRefundRate,Resolved
158,764,515,465,ASIN000221,SAFE-T,NAM,Not As Described,Electronics,2024-05-24,2024-05-28,4,3,111.21,Delivered,False,AG012,0.6515204625315665,1,MinorIssue | Electronics,Resolved
159,765,441,4276,ASIN000488,OTC,NAM,Damaged,Electronics,2024-04-17,2024-04-21,4,7,144.78,Delivered,True,AG062,0.41579881285888215,0,MinorIssue | Electronics,Resolved
160,775,166,4320,ASIN001840,SAFE-T,EU,DNOTR,Beauty,2023-05-22,2023-05-27,5,4,0.0,Delivered,True,AG047,0.6864047123907264,1,DNOTR | NonReturnableCat,Resolved
161,776,260,3982,ASIN000467,OP,NAM,Not As Described,Electronics,2023-03-09,2023-03-13,4,10,16.46,Delivered,True,AG033,0.30917713200496155,0,MinorIssue | Electronics,Resolved
162,781,923,4502,ASIN000226,OP,EU,Not As Described,Home & Kitchen,2023-08-24,2023-08-28,4,17,55.18,Delivered,True,AG052,0.18456217055158447,0,MinorIssue | HighSellerRefundRate,Resolved
163,783,470,3544,ASIN000403,SAFE-T,EU,MattDiff,Apparel,2023-05-11,2023-05-13,2,5,12.09,Delivered,True,AG045,0.4398090936784024,0,MinorIssue | HighSellerRefundRate,Resolved
164,784,785,384,ASIN000088,OTC,NAM,Damaged,Home & Kitchen,2024-09-13,2024-09-17,4,6,5.76,Returned,True,AG018,0.16795091887808009,0,MinorIssue | HighSellerRefundRate,Pending
165,791,865,4036,ASIN000381,OP,NAM,RNOTR,Apparel,2024-02-27,2024-03-05,7,9,45.36,Delivered,False,AG033,0.6563310096063418,1,RNOTR | HighSellerRefundRate,Resolved
166,802,647,215,ASIN001384,OTC,NAM,Not As Described,Apparel,2023-12-21,2023-12-26,5,7,199.04,Delivered,True,AG002,0.28540324906657855,0,MinorIssue | HighSellerRefundRate,Resolved
167,803,140,996,ASIN000771,SAFE-T,EU,RNOTR,Beauty,2024-09-07,2024-09-12,5,3,60.48,Delivered,True,AG039,0.7024629102901183,1,RNOTR | NonReturnableCat,Resolved
168,805,665,3211,ASIN001470,OTC,NAM,Wrong Item,Apparel,2023-12-29,2024-01-04,6,7,619.95,Delivered,False,AG022,0.7613995060789123,1,WrongItem | HighSellerRefundRate,Pending
169,821,69,4008,ASIN001925,OTC,NAM,DNOTR,Home & Kitchen,2023-03-24,2023-03-29,5,8,42.42,Delivered,False,AG063,0.5556307280191282,1,DNOTR | HighSellerRefundRate,Resolved
170,823,662,244,ASIN001948,SAFE-T,EU,MattDiff,Apparel,2024-03-04,2024-03-08,4,3,14.54,Delivered,True,AG030,0.1558854351462115,0,MinorIssue | HighSellerRefundRate,Resolved
171,829,32,3533,ASIN000082,SAFE-T,NAM,Not As Described,Books,2023-11-20,2023-11-22,2,3,81.68,Returned,True,AG054,0.2651999174999292,0,MinorIssue | HighSellerRefundRate,Resolved
172,831,621,1745,ASIN000010,OTC,NAM,MattDiff,Misc,2023-08-17,2023-08-19,2,7,0.0,Returned,False,AG063,0.26665609060154466,0,MinorIssue | NonReturnableCat,Resolved
173,838,620,2206,ASIN001494,SAFE-T,EU,Wrong Item,Apparel,2024-05-18,2024-05-22,4,4,21.93,Delivered,True,AG054,0.5445001707060785,1,WrongItem | HighSellerRefundRate,Resolved
174,840,297,2554,ASIN001439,SAFE-T,EU,Not As Described,Toys,2024-08-16,2024-08-20,4,4,37.33,Lost,True,AG008,0.1622262999612056,0,MinorIssue | HighSellerRefundRate,Pending
175,847,948,2707,ASIN001551,OP,EU,MattDiff,Apparel,2023-09-25,2023-09-28,3,9,68.54,Delivered,True,AG036,0.27470780340751544,0,MinorIssue | HighSellerRefundRate,Resolved
176,848,352,2810,ASIN000731,SAFE-T,EU,MattDiff,Electronics,2023-10-08,2023-10-11,3,6,13.16,Delivered,True,AG071,0.30655446617123483,0,MinorIssue | Electronics,Pending
177,851,317,328,ASIN000223,SAFE-T,NAM,DNOTR,Electronics,2023-04-06,2023-04-11,5,4,485.91,Returned,True,AG071,0.5738645815237416,1,DNOTR | Electronics,Resolved
178,852,737,3452,ASIN001904,SAFE-T,NAM,Damaged,Beauty,2024-05-03,2024-05-05,2,3,2.71,Delivered,True,AG065,0.37095577096071536,0,MinorIssue | NonReturnableCat,Resolved
179,853,397,1998,ASIN000426,OTC,EU,Not As Described,Beauty,2024-02-06,2024-02-10,4,6,25.73,Delivered,False,AG041,0.48334570770938057,0,MinorIssue | NonReturnableCat,Resolved
180,858,126,2383,ASIN000310,SAFE-T,NAM,Counterfeit,Beauty,2023-10-21,2023-10-25,4,3,120.85,Delivered,True,AG079,0.5203924790137375,1,Counterfeit | NonReturnableCat,Resolved
181,864,428,1367,ASIN000996,SAFE-T,EU,Damaged,Toys,2023-08-04,2023-08-08,4,3,69.93,Delivered,True,AG076,0.2647530472781831,0,MinorIssue | HighSellerRefundRate,Resolved
182,865,560,2854,ASIN001515,OP,EU,Not As Described,Electronics,2024-09-05,2024-09-07,2,10,17.76,Delivered,False,AG007,0.3372501582929696,0,MinorIssue | Electronics,Resolved
183,869,223,35,ASIN000013,SAFE-T,NAM,Counterfeit,Toys,2023-09-03,2023-09-08,5,2,12.22,Delivered,True,AG056,0.3265474604828468,0,Counterfeit | HighSellerRefundRate,Resolved
184,871,11,1646,ASIN001144,SAFE-T,NAM,RNOTR,Electronics,2023-12-07,2023-12-13,6,2,182.21,Delivered,True,AG047,0.7821961766119226,1,RNOTR | Electronics,Resolved
185,872,793,3586,ASIN001330,OP,NAM,Not As Described,Misc,2023-02-09,2023-02-12,3,13,2.06,Returned,False,AG052,0.47239670005509565,0,MinorIssue | NonReturnableCat,Resolved
186,874,512,4106,ASIN000406,OTC,NAM,Damaged,Electronics,2023-07-31,2023-08-03,3,6,8.84,Returned,True,AG043,0.3361429572499292,0,MinorIssue | Electronics,Resolved
187,878,34,2125,ASIN001161,OP,EU,RNOTR,Home & Kitchen,2023-11-12,2023-11-20,8,10,256.95,Returned,False,AG036,0.5263375785290915,1,RNOTR | HighSellerRefundRate,Resolved
188,879,340,887,ASIN001952,OTC,NAM,Counterfeit,Beauty,2023-08-31,2023-09-03,3,6,11.79,Delivered,True,AG037,0.518635927509664,1,Counterfeit | NonReturnableCat,Resolved
189,885,93,4237,ASIN000249,OTC,EU,Damaged,Electronics,2024-02-16,2024-02-19,3,7,10.66,Delivered,False,AG040,0.3027158031596626,0,MinorIssue | Electronics,Resolved
190,890,989,2185,ASIN001764,OTC,NAM,Not As Described,Misc,2023-10-30,2023-11-02,3,6,0.0,Delivered,True,AG055,0.26573743583072434,0,MinorIssue | NonReturnableCat,Resolved
191,894,444,1140,ASIN000488,OTC,NAM,MattDiff,Electronics,2024-05-20,2024-05-22,2,8,167.07,Delivered,True,AG042,0.40738074949651537,0,MinorIssue | Electronics,Resolved
192,900,61,526,ASIN000695,SAFE-T,NAM,RNOTR,Beauty,2023-12-03,2023-12-09,6,5,0.0,Delivered,False,AG016,0.6300218024439966,1,RNOTR | NonReturnableCat,Resolved
193,902,973,1145,ASIN001008,SAFE-T,EU,Not As Described,Misc,2023-02-27,2023-03-02,3,3,42.05,Returned,False,AG030,0.46021143877503873,0,MinorIssue | NonReturnableCat,Resolved
194,903,304,4831,ASIN001963,SAFE-T,EU,MattDiff,Toys,2024-08-28,2024-08-30,2,4,116.93,Returned,True,AG016,0.25409075706494694,0,MinorIssue | HighSellerRefundRate,Resolved
195,904,958,4817,ASIN001067,SAFE-T,NAM,RNOTR,Books,2023-09-08,2023-09-14,6,4,37.57,Delivered,False,AG077,0.5313316713911009,1,RNOTR | HighSellerRefundRate,Resolved
196,908,953,1979,ASIN000826,OP,NAM,RNOTR,Electronics,2024-08-03,2024-08-10,7,14,18.49,Delivered,False,AG052,0.6617667501934772,1,RNOTR | Electronics,Resolved
197,910,302,4544,ASIN001740,SAFE-T,NAM,MattDiff,Toys,2024-09-04,2024-09-08,4,2,2.22,Delivered,True,AG032,0.17602920449903364,0,MinorIssue | HighSellerRefundRate,Resolved
198,912,540,4351,ASIN001066,OTC,NAM,MattDiff,Books,2023-11-25,2023-11-28,3,8,32.03,Delivered,True,AG005,0.1508260272624605,0,MinorIssue | HighSellerRefundRate,Resolved
199,916,515,3260,ASIN001422,SAFE-T,NAM,Wrong Item,Electronics,2023-10-01,2023-10-05,4,5,140.7,Delivered,False,AG010,0.6401289701146125,1,WrongItem | Electronics,Resolved
200,920,92,3387,ASIN001583,SAFE-T,EU,Wrong Item,Electronics,2024-06-27,2024-07-04,7,4,578.38,Returned,False,AG012,0.6437874702081304,1,WrongItem | Electronics,Resolved
201,921,851,4776,ASIN000380,SAFE-T,NAM,RNOTR,Toys,2024-08-18,2024-08-23,5,4,25.9,Delivered,True,AG035,0.5328564500530749,1,RNOTR | HighSellerRefundRate,Resolved
202,925,889,288,ASIN001980,OTC,NAM,DNOTR,Electronics,2024-05-30,2024-06-07,8,9,49.5,Delivered,False,AG037,0.7354047323080298,1,DNOTR | Electronics,Resolved
203,926,599,10,ASIN001991,SAFE-T,NAM,Not As Described,Electronics,2023-05-04,2023-05-09,5,4,63.37,Delivered,True,AG049,0.47436640375241684,0,MinorIssue | Electronics,Resolved
204,927,40,1144,ASIN000320,SAFE-T,NAM,Damaged,Misc,2023-07-21,2023-07-25,4,3,0.0,Returned,False,AG032,0.255832486050546,0,MinorIssue | NonReturnableCat,Resolved
205,928,690,1424,ASIN000852,SAFE-T,NAM,Not As Described,Apparel,2024-01-27,2024-01-31,4,4,84.28,Delivered,True,AG001,0.2522159319475349,0,MinorIssue | HighSellerRefundRate,Resolved
206,929,329,658,ASIN001981,OP,NAM,MattDiff,Electronics,2023-07-28,2023-07-30,2,8,11.07,Returned,False,AG007,0.5543275331957281,1,MinorIssue | Electronics,Resolved
207,933,797,4989,ASIN001501,OTC,EU,Damaged,Electronics,2023-07-30,2023-08-01,2,9,15.88,Delivered,False,AG023,0.32318211587104984,0,MinorIssue | Electronics,Resolved
208,938,109,2354,ASIN000893,OP,NAM,MattDiff,Electronics,2023-04-04,2023-04-08,4,9,54.77,Returned,True,AG007,0.31482581121863723,0,MinorIssue | Electronics,Resolved
209,945,862,3407,ASIN000987,SAFE-T,NAM,MattDiff,Toys,2023-06-25,2023-06-29,4,4,92.33,Delivered,False,AG061,0.38919231557553324,0,MinorIssue | HighSellerRefundRate,Resolved
210,951,610,2615,ASIN001511,OTC,EU,Damaged,Home & Kitchen,2023-03-11,2023-03-14,3,7,5.66,Returned,True,AG037,0.4246074029817474,0,MinorIssue | HighSellerRefundRate,Pending
211,953,730,1091,ASIN001542,OTC,NAM,Not As Described,Toys,2024-10-10,2024-10-14,4,8,36.16,Delivered,True,AG060,0.17597382303721537,0,MinorIssue | HighSellerRefundRate,Resolved
212,955,170,4208,ASIN001189,SAFE-T,NAM,Wrong Item,Misc,2024-06-03,2024-06-07,4,5,0.0,Returned,False,AG056,0.40156951924230083,0,WrongItem | NonReturnableCat,Resolved
213,974,312,2879,ASIN001884,OTC,NAM,MattDiff,Electronics,2023-07-10,2023-07-13,3,7,9.51,Delivered,True,AG003,0.32678352435760705,0,MinorIssue | Electronics,Resolved
214,976,765,438,ASIN000844,SAFE-T,NAM,Wrong Item,Electronics,2023-08-17,2023-08-23,6,6,567.2,Delivered,False,AG051,0.8174967968033,1,WrongItem | Electronics,Resolved
215,980,129,2038,ASIN001395,OP,NAM,Damaged,Electronics,2024-01-19,2024-01-22,3,11,14.1,Delivered,True,AG046,0.3209395305858176,0,MinorIssue | Electronics,Resolved
216,983,358,886,ASIN000657,SAFE-T,NAM,Not As Described,Beauty,2023-04-13,2023-04-18,5,3,60.26,Delivered,False,AG071,0.476015969746315,0,MinorIssue | NonReturnableCat,Resolved
217,985,883,3015,ASIN001826,OTC,NAM,DNOTR,Electronics,2024-03-16,2024-03-25,9,5,61.83,Delivered,False,AG066,0.7103383748122257,1,DNOTR | Electronics,Resolved
218,987,135,4175,ASIN000502,OP,EU,MattDiff,Electronics,2024-08-12,2024-08-15,3,12,9.66,Delivered,True,AG064,0.3086639143289473,0,MinorIssue | Electronics,Resolved
219,994,191,713,ASIN000226,SAFE-T,NAM,Damaged,Home & Kitchen,2024-03-18,2024-03-22,4,4,61.82,Delivered,True,AG010,0.175734375433612,0,MinorIssue | HighSellerRefundRate,Resolved
220,995,453,951,ASIN000636,SAFE-T,NAM,Damaged,Electronics,2024-02-21,2024-02-24,3,5,33.37,Delivered,True,AG010,0.3107942051248283,0,MinorIssue | Electronics,Resolved
221,1001,741,2198,ASIN001879,OTC,NAM,MattDiff,Books,2023-07-15,2023-07-19,4,7,101.61,Delivered,False,AG009,0.37952075603606433,0,MinorIssue | HighSellerRefundRate,Resolved
222,1002,993,2201,ASIN001581,OTC,NAM,Counterfeit,Electronics,2023-04-28,2023-05-02,4,6,66.15,Delivered,False,AG023,0.45056149254969075,0,Counterfeit | Electronics,Resolved
223,1007,701,3365,ASIN001957,OTC,NAM,MattDiff,Electronics,2023-05-14,2023-05-17,3,7,26.27,Delivered,True,AG028,0.3207525382112839,0,MinorIssue | Electronics,Escalated
224,1008,21,2116,ASIN001979,SAFE-T,EU,Not As Described,Electronics,2024-07-07,2024-07-10,3,3,75.48,Returned,False,AG039,0.5339018529453166,1,MinorIssue | Electronics,Resolved
225,1012,614,2957,ASIN001623,SAFE-T,NAM,MattDiff,Beauty,2024-09-06,2024-09-08,2,3,0.0,Lost,True,AG013,0.5177385969845792,1,MinorIssue | NonReturnableCat,Resolved
226,1013,931,4388,ASIN001615,OP,NAM,Damaged,Home & Kitchen,2024-05-25,2024-05-27,2,5,7.97,Delivered,True,AG044,0.16712878815327323,0,MinorIssue | HighSellerRefundRate,Resolved
227,1018,800,1217,ASIN001864,OTC,EU,RNOTR,Toys,2024-08-09,2024-08-17,8,5,23.35,Delivered,False,AG020,0.5083867298862599,1,RNOTR | HighSellerRefundRate,Pending
228,1021,976,4721,ASIN000541,OP,NAM,RNOTR,Electronics,2023-07-30,2023-08-06,7,14,35.36,Returned,True,AG038,0.40937989413256465,0,RNOTR | Electronics,Resolved
229,1024,387,498,ASIN001701,OTC,NAM,MattDiff,Toys,2023-03-11,2023-03-14,3,7,29.38,Lost,True,AG002,0.30760651227577307,0,MinorIssue | HighSellerRefundRate,Resolved
230,1031,19,4304,ASIN001722,OTC,NAM,DNOTR,Beauty,2024-08-27,2024-09-02,6,9,0.0,Delivered,False,AG041,0.6894705415348282,1,DNOTR | NonReturnableCat,Resolved
231,1036,552,740,ASIN001250,SAFE-T,EU,Wrong Item,Home & Kitchen,2024-01-05,2024-01-10,5,1,26.54,Delivered,True,AG021,0.3132896267749314,0,WrongItem | HighSellerRefundRate,Escalated
232,1039,72,919,ASIN000366,OP,NAM,RNOTR,Electronics,2023-04-19,2023-04-25,6,15,67.45,Returned,True,AG044,0.41775926968559995,0,RNOTR | Electronics,Resolved
233,1042,795,2495,ASIN001859,OP,NAM,Not As Described,Home & Kitchen,2024-05-22,2024-05-25,3,9,20.5,Delivered,True,AG068,0.3141564298696611,0,MinorIssue | HighSellerRefundRate,Resolved
234,1043,335,1504,ASIN001211,OTC,NAM,Not As Described,Books,2023-05-04,2023-05-06,2,7,5.85,Delivered,False,AG053,0.16035867757558514,0,MinorIssue | HighSellerRefundRate,Resolved
235,1050,741,1685,ASIN000625,SAFE-T,NAM,DNOTR,Apparel,2024-10-10,2024-10-17,7,4,10.07,Delivered,False,AG050,0.5841929179582215,1,DNOTR | HighSellerRefundRate,Resolved
236,1057,665,400,ASIN001472,OTC,NAM,Wrong Item,Home & Kitchen,2023-09-20,2023-09-25,5,8,45.22,Delivered,False,AG022,0.5381132693551196,1,WrongItem | HighSellerRefundRate,Resolved
237,1062,870,4533,ASIN000615,SAFE-T,EU,RNOTR,Toys,2023-07-23,2023-07-28,5,3,318.83,Returned,False,AG077,0.4762727663609499,0,RNOTR | HighSellerRefundRate,Resolved
238,1064,163,441,ASIN000143,SAFE-T,EU,DNOTR,Books,2024-02-22,2024-02-27,5,4,46.08,Returned,True,AG074,0.3307570404991839,0,DNOTR | HighSellerRefundRate,Resolved
239,1069,155,4258,ASIN001195,SAFE-T,EU,Damaged,Home & Kitchen,2023-04-01,2023-04-04,3,4,36.49,Delivered,False,AG073,0.15845324220373866,0,MinorIssue | HighSellerRefundRate,Resolved
240,1079,333,1145,ASIN000239,OTC,NAM,Damaged,Apparel,2023-05-05,2023-05-07,2,9,8.92,Lost,True,AG009,0.17470297809621158,0,MinorIssue | HighSellerRefundRate,Resolved
241,1083,445,4662,ASIN001867,SAFE-T,EU,RNOTR,Beauty,2024-02-01,2024-02-09,8,4,40.12,Delivered,False,AG035,0.8159103068988428,1,RNOTR | NonReturnableCat,Pending
242,1087,486,4650,ASIN001731,OTC,EU,Not As Described,Apparel,2023-04-29,2023-05-03,4,7,0.64,Delivered,True,AG072,0.4159196258369738,0,MinorIssue | HighSellerRefundRate,Resolved
243,1091,582,4524,ASIN000083,SAFE-T,EU,MattDiff,Electronics,2024-08-17,2024-08-21,4,3,2.83,Delivered,False,AG076,0.3262567108500296,0,MinorIssue | Electronics,Pending
244,1092,788,2823,ASIN001904,SAFE-T,NAM,Damaged,Beauty,2024-08-17,2024-08-19,2,4,0.0,Returned,False,AG039,0.253861277594215,0,MinorIssue | NonReturnableCat,Resolved
245,1093,791,3216,ASIN001502,OP,NAM,Wrong Item,Books,2024-07-11,2024-07-16,5,9,204.24,Delivered,False,AG033,0.6411702039902752,1,WrongItem | HighSellerRefundRate,Resolved
246,1094,310,980,ASIN001571,SAFE-T,NAM,Wrong Item,Electronics,2024-03-14,2024-03-20,6,3,91.32,Returned,False,AG047,0.663869647542028,1,WrongItem | Electronics,Resolved
247,1095,399,4131,ASIN001139,OTC,EU,Damaged,Toys,2023-05-14,2023-05-16,2,8,37.23,Returned,False,AG037,0.1698093092093163,0,MinorIssue | HighSellerRefundRate,Resolved
248,1099,971,3556,ASIN000027,SAFE-T,EU,Damaged,Beauty,2024-08-18,2024-08-20,2,4,0.0,Delivered,True,AG057,0.2667505820710463,0,MinorIssue | NonReturnableCat,Resolved
249,1106,499,3568,ASIN000451,OP,EU,Damaged,Toys,2023-11-23,2023-11-25,2,9,12.84,Delivered,True,AG064,0.1850062044330421,0,MinorIssue | HighSellerRefundRate,Resolved
250,1107,472,2401,ASIN000031,OTC,EU,Damaged,Home & Kitchen,2024-03-11,2024-03-15,4,5,4.1,Delivered,True,AG043,0.15743524402229805,0,MinorIssue | HighSellerRefundRate,Resolved
251,1108,149,4450,ASIN000216,SAFE-T,NAM,Damaged,Apparel,2024-03-12,2024-03-15,3,5,5.78,Delivered,False,AG031,0.18148027601728897,0,MinorIssue | HighSellerRefundRate,Resolved
252,1111,804,979,ASIN001317,OP,EU,Damaged,Electronics,2023-10-02,2023-10-06,4,9,80.09,Delivered,False,AG007,0.5237395331080774,1,MinorIssue | Electronics,Resolved
253,1112,839,403,ASIN000662,OTC,NAM,Damaged,Books,2024-08-17,2024-08-20,3,6,28.05,Returned,True,AG009,0.18380964006109646,0,MinorIssue | HighSellerRefundRate,Pending
254,1115,63,1548,ASIN001021,OP,EU,MattDiff,Home & Kitchen,2024-02-10,2024-02-13,3,13,56.62,Delivered,True,AG036,0.16920801137772978,0,MinorIssue | HighSellerRefundRate,Resolved
255,1117,16,2631,ASIN000870,OP,NAM,Not As Described,Books,2023-06-29,2023-07-01,2,8,79.16,Delivered,False,AG036,0.3574669912729277,0,MinorIssue | HighSellerRefundRate,Resolved
256,1123,217,3777,ASIN001148,OTC,NAM,DNOTR,Books,2023-04-02,2023-04-07,5,8,92.83,Delivered,True,AG053,0.6608405807675753,1,DNOTR | HighSellerRefundRate,Resolved
257,1127,973,4407,ASIN000538,OTC,EU,RNOTR,Beauty,2024-03-27,2024-04-04,8,7,0.0,Returned,True,AG067,0.35483363393829187,0,RNOTR | NonReturnableCat,Resolved
258,1142,132,3918,ASIN001118,OTC,NAM,Counterfeit,Home & Kitchen,2023-01-24,2023-01-28,4,8,109.38,Returned,False,AG062,0.5324286211342649,1,Counterfeit | HighSellerRefundRate,Resolved
259,1148,687,4819,ASIN001803,OP,NAM,RNOTR,Misc,2024-04-20,2024-04-27,7,13,0.0,Delivered,False,AG052,0.6172399152714035,1,RNOTR | NonReturnableCat,Pending
260,1152,51,3517,ASIN001501,OTC,EU,RNOTR,Electronics,2023-06-15,2023-06-23,8,7,35.56,Delivered,True,AG009,0.6728460258841713,1,RNOTR | Electronics,Resolved
261,1155,178,1146,ASIN001376,OP,NAM,MattDiff,Home & Kitchen,2024-09-19,2024-09-23,4,14,53.72,Returned,True,AG064,0.1874121303884745,0,MinorIssue | HighSellerRefundRate,Resolved
262,1156,922,1628,ASIN000826,OTC,NAM,Wrong Item,Electronics,2023-08-26,2023-08-31,5,6,18.39,Returned,False,AG024,0.4495443408894825,0,WrongItem | Electronics,Resolved
263,1157,543,1859,ASIN001132,SAFE-T,NAM,MattDiff,Electronics,2024-05-27,2024-05-30,3,3,31.32,Returned,False,AG065,0.33738441983498624,0,MinorIssue | Electronics,Resolved
264,1170,648,2116,ASIN000259,OP,EU,DNOTR,Home & Kitchen,2024-01-24,2024-01-31,7,9,37.17,Delivered,True,AG014,0.577413451109218,1,DNOTR | HighSellerRefundRate,Pending
265,1175,359,2021,ASIN000677,SAFE-T,EU,Wrong Item,Apparel,2024-05-15,2024-05-19,4,4,275.35,Delivered,False,AG073,0.6633498686807925,1,WrongItem | HighSellerRefundRate,Resolved
266,1181,997,4345,ASIN000112,SAFE-T,EU,Not As Described,Beauty,2024-04-09,2024-04-14,5,3,0.0,Returned,True,AG051,0.2858419735738068,0,MinorIssue | NonReturnableCat,Resolved
267,1184,40,2893,ASIN000008,SAFE-T,NAM,Counterfeit,Toys,2024-03-22,2024-03-28,6,5,21.19,Delivered,True,AG012,0.33519940145325045,0,Counterfeit | HighSellerRefundRate,Resolved
268,1189,527,4455,ASIN000608,OTC,NAM,Not As Described,Toys,2023-09-24,2023-09-27,3,9,9.74,Returned,True,AG002,0.17204207495340818,0,MinorIssue | HighSellerRefundRate,Escalated
